league_id,season,stage,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,GBH,GBD,GBA,BSH,BSD,BSA,possesion_home,possesion_away,shoton_home,shoton_away,shotoff_home,shotoff_away,foul_home,foul_away,cross_home,cross_away,corner_home,corner_away,cards_home_yellow,cards_home_red,cards_away_yellow,cards_away_red
21518,2014/2015,30,8634,9865,4,0,1.05,13.0,41.0,1.05,15.5,51.0,1.05,11.0,25.0,1.05,15.0,41.0,,,,1.05,15.0,41.0,,,,1.06,15.0,51.0,,,,,,,67,33,9,3,6,3,9,14,28,13,14,5,1,0,3,0
21518,2014/2015,30,7878,9910,1,1,3.5,3.0,2.3,3.1,3.1,2.35,2.75,3.3,2.4,3.2,3.2,2.3,3.34,3.32,2.38,3.2,3.1,2.38,,,,3.3,3.3,2.38,,,,,,,30,70,3,5,3,5,13,14,10,24,1,5,5,0,5,0
21518,2014/2015,30,8370,8633,0,2,13.0,7.0,1.2,11.5,6.5,1.25,12.0,5.5,1.22,10.0,6.5,1.25,12.24,7.14,1.25,12.0,5.5,1.25,,,,13.0,7.0,1.25,,,,,,,54,46,13,5,5,10,15,11,29,13,8,1,4,0,5,0
21518,2014/2015,30,8372,9864,1,0,3.25,3.1,2.38,2.95,3.1,2.45,2.85,3.2,2.4,3.1,3.1,2.4,3.32,3.17,2.48,3.2,3.0,2.4,,,,3.3,3.13,2.5,,,,,,,47,53,5,6,1,9,14,17,12,13,4,2,3,0,2,0
21518,2014/2015,31,9864,9906,2,2,3.8,3.4,2.0,3.9,3.4,2.05,3.6,3.3,2.0,4.0,3.3,2.0,4.03,3.42,2.09,4.0,3.1,2.05,,,,4.0,3.4,2.1,,,,,,,50,50,6,4,6,4,13,10,20,22,6,1,2,0,3,0
21518,2014/2015,31,8560,9783,2,2,1.8,3.6,4.5,1.87,3.7,3.8,1.8,3.5,4.2,1.77,3.6,4.5,1.93,3.58,4.49,1.91,3.4,4.2,,,,1.93,3.6,4.4,,,,,,,48,52,6,7,2,7,12,19,25,27,5,7,4,0,4,0
21518,2014/2015,31,7869,10268,0,2,2.3,3.1,3.3,2.4,3.0,3.1,2.35,3.1,3.0,2.38,3.1,3.25,2.41,3.14,3.5,2.4,3.0,3.2,,,,2.38,3.2,3.4,,,,,,,51,49,4,2,10,2,9,26,33,9,8,3,0,1,2,0
21518,2014/2015,31,8305,10205,1,1,3.6,3.3,2.05,3.4,3.3,2.1,3.2,3.2,2.2,3.6,3.3,2.1,3.78,3.42,2.16,3.75,3.2,2.1,,,,3.8,3.4,2.15,,,,,,,52,48,6,3,6,5,9,16,30,8,11,5,2,0,6,0
21518,2014/2015,31,8558,8315,1,0,2.5,3.2,2.88,2.5,3.25,2.75,2.5,3.1,2.8,2.4,3.2,3.1,2.42,3.28,3.31,2.4,3.1,3.1,,,,2.45,3.25,3.25,,,,,,,48,52,0,3,2,6,14,14,11,23,7,1,2,0,2,0
21518,2014/2015,31,10267,8581,3,0,1.33,5.0,8.5,1.33,5.25,10.5,1.3,5.0,9.0,1.35,4.8,9.0,1.34,5.4,11.4,1.33,4.8,9.5,,,,1.33,5.4,11.0,,,,,,,55,45,2,4,6,8,12,12,15,18,5,4,3,0,3,0
21518,2014/2015,31,8302,8634,2,2,5.0,4.5,1.55,5.0,4.6,1.6,5.0,3.9,1.6,4.75,4.5,1.62,5.42,4.6,1.63,5.0,4.2,1.62,,,,5.0,4.6,1.65,,,,,,,35,65,4,9,5,6,24,10,19,4,2,4,5,0,2,0
21518,2014/2015,31,9865,7878,3,0,2.4,3.1,3.2,2.4,3.2,2.95,2.25,3.2,3.1,2.4,3.1,3.2,2.47,3.26,3.24,2.4,3.0,3.2,,,,2.45,3.25,3.25,,,,,,,60,40,7,10,9,4,15,16,11,6,5,6,4,0,4,0
21518,2014/2015,31,9910,8370,6,1,1.73,3.6,4.75,1.8,3.6,4.2,1.8,3.5,4.2,1.8,3.6,4.5,1.81,3.93,4.72,1.8,3.5,4.5,,,,1.8,3.9,4.6,,,,,,,50,50,6,4,5,7,14,3,15,16,3,4,1,0,1,0
21518,2014/2015,31,8633,8372,3,0,1.06,13.0,34.0,1.07,17.0,21.0,1.05,11.0,25.0,1.07,11.0,29.0,1.07,17.4,34.25,1.07,13.0,34.0,,,,1.07,15.0,41.0,,,,,,,63,37,10,3,11,1,10,17,21,11,7,4,0,0,3,0
21518,2014/2015,32,9783,9906,1,2,4.5,3.5,1.85,4.75,3.5,1.85,4.0,3.45,1.85,5.0,3.5,1.75,5.02,3.56,1.85,5.0,3.1,1.85,,,,4.8,3.5,1.87,,,,,,,54,46,5,9,2,4,16,14,19,13,5,6,2,0,4,0
21518,2014/2015,32,10268,8560,1,0,2.6,3.1,2.9,2.65,3.4,2.75,2.3,3.3,2.9,2.62,3.25,2.75,2.67,3.34,2.89,2.7,3.0,2.8,,,,2.7,3.3,2.88,,,,,,,49,51,2,3,5,2,21,11,14,23,7,4,3,0,4,0
21518,2014/2015,32,10205,7869,0,0,1.3,5.25,11.0,1.3,5.25,12.0,1.27,5.5,9.0,1.3,5.5,10.0,1.32,5.69,11.2,1.33,4.8,10.0,,,,1.3,5.5,12.0,,,,,,,58,42,13,10,14,2,14,16,17,11,12,3,1,0,4,0
21518,2014/2015,32,8315,8305,4,0,1.67,3.75,5.5,1.65,3.6,5.5,1.75,3.5,4.5,1.67,3.6,5.5,1.64,3.9,6.51,1.67,3.4,6.0,,,,1.7,3.8,5.75,,,,,,,62,38,9,1,11,0,12,13,23,9,6,1,2,0,4,1
21518,2014/2015,32,8581,8558,2,2,2.88,3.1,2.6,2.8,3.2,2.7,2.3,3.3,2.9,2.88,3.1,2.62,2.92,3.23,2.72,2.9,3.0,2.62,,,,2.9,3.2,2.7,,,,,,,49,51,6,7,6,3,14,18,20,20,8,4,1,0,3,0
21518,2014/2015,32,8634,10267,2,0,1.22,7.0,12.0,1.22,7.0,13.5,1.25,6.0,9.0,1.22,6.5,11.0,1.24,7.25,13.5,1.25,5.5,13.0,,,,1.22,7.0,15.0,,,,,,,63,37,3,4,8,5,18,17,15,18,6,3,4,0,4,0
21518,2014/2015,32,7878,8302,1,1,4.33,3.6,1.85,4.25,3.8,1.85,4.5,3.5,1.75,4.33,3.6,1.83,4.27,3.81,1.91,4.0,3.5,1.91,,,,4.3,3.8,1.9,,,,,,,45,55,1,5,4,11,15,15,17,28,5,9,2,0,2,0
21518,2014/2015,32,8370,9865,2,0,1.8,3.8,4.33,1.8,3.6,4.2,1.85,3.45,4.0,1.8,3.75,4.2,1.83,3.89,4.64,1.85,3.1,5.0,,,,1.85,3.9,4.4,,,,,,,59,41,8,6,3,1,18,12,23,18,5,7,1,0,2,0
21518,2014/2015,32,8372,9910,0,1,3.4,3.3,2.2,3.3,3.3,2.15,2.9,3.3,2.3,3.5,3.3,2.15,3.78,3.5,2.12,3.5,3.1,2.2,,,,3.75,3.4,2.15,,,,,,,39,61,5,10,4,6,10,20,13,15,1,9,2,0,2,0
21518,2014/2015,32,8633,9864,3,1,1.14,8.5,17.0,1.17,7.75,18.0,1.15,7.5,13.0,1.15,8.5,15.0,1.18,9.0,16.75,1.17,7.0,17.0,,,,1.17,9.0,18.0,,,,,,,67,33,5,3,5,8,11,26,20,14,4,3,2,0,2,0
21518,2014/2015,33,9864,9783,1,1,1.73,3.6,5.25,1.72,3.7,5.0,1.65,3.7,4.9,1.7,3.75,5.0,1.74,3.93,5.26,1.73,3.5,5.0,,,,1.73,3.9,5.25,,,,,,,53,47,5,4,6,5,17,16,32,22,9,5,5,0,1,0
21518,2014/2015,33,9906,10268,3,0,1.18,7.0,17.0,1.19,7.0,17.5,1.2,5.8,13.0,1.2,6.0,15.0,1.21,7.02,19.25,1.2,5.5,21.0,,,,1.2,7.0,23.0,,,,,,,55,45,9,3,6,6,11,18,35,6,8,8,3,0,2,0
21518,2014/2015,33,8560,10205,0,0,2.9,3.3,2.5,2.85,3.4,2.55,2.75,3.3,2.4,2.9,3.25,2.45,2.93,3.39,2.61,2.88,3.2,2.5,,,,3.0,3.4,2.5,,,,,,,61,39,6,10,9,6,15,12,32,11,7,9,1,0,4,0
21518,2014/2015,33,7869,8315,0,1,4.2,3.5,1.91,4.25,3.4,1.95,3.6,3.3,2.0,4.2,3.3,1.95,4.34,3.54,1.97,4.2,3.25,1.91,,,,4.33,3.5,1.95,,,,,,,50,50,7,7,13,8,13,19,19,17,9,5,2,0,3,0
21518,2014/2015,33,8305,8581,0,1,2.2,3.2,3.5,2.2,3.2,3.5,2.2,3.2,3.2,2.15,3.1,3.75,2.28,3.26,3.64,2.3,3.2,3.2,,,,2.2,3.25,3.75,,,,,,,65,35,5,4,4,4,9,14,36,19,5,5,4,0,3,0
21518,2014/2015,33,8558,8634,0,2,12.0,6.0,1.25,10.5,6.25,1.28,9.0,5.0,1.3,10.0,5.5,1.29,12.0,6.52,1.28,11.0,5.0,1.3,,,,12.0,6.5,1.25,,,,,,,34,66,3,7,4,5,21,12,14,7,5,3,6,0,2,0
21518,2014/2015,33,10267,7878,4,0,1.33,5.25,9.5,1.33,5.25,10.5,1.3,5.0,9.0,1.36,4.75,8.5,1.32,5.73,11.25,1.33,4.8,10.0,,,,1.3,5.5,12.0,,,,,,,61,39,6,3,5,3,12,16,14,10,2,6,3,0,3,0
21518,2014/2015,33,8302,8370,2,0,1.36,5.25,8.0,1.4,5.0,7.75,1.4,4.6,6.8,1.4,4.75,7.0,1.38,5.57,8.64,1.4,4.5,8.0,,,,1.4,5.5,8.0,,,,,,,45,55,8,9,5,14,14,13,10,17,5,8,0,0,2,0
21518,2014/2015,33,9865,8372,2,0,2.2,3.2,3.6,2.25,3.2,3.2,2.1,3.3,3.3,2.25,3.2,3.25,2.21,3.34,3.74,2.25,3.2,3.2,,,,2.2,3.3,3.75,,,,,,,54,46,3,5,3,2,11,13,15,23,5,7,4,0,3,0
21518,2014/2015,33,9910,8633,2,4,5.5,4.33,1.57,5.5,4.33,1.6,6.1,4.0,1.5,5.0,4.33,1.62,5.64,4.59,1.6,5.5,4.0,1.57,,,,5.4,4.5,1.6,,,,,,,52,48,7,5,10,2,17,6,17,11,5,4,3,0,2,0
21518,2014/2015,34,10268,9783,4,0,2.25,3.2,3.4,2.25,3.1,3.5,2.2,3.3,3.1,2.3,3.2,3.25,2.31,3.3,3.53,2.3,3.1,3.3,,,,2.3,3.25,3.5,,,,,,,59,41,5,7,3,5,7,10,18,21,3,4,1,0,2,0
21518,2014/2015,34,10205,9906,0,1,3.4,3.3,2.2,3.5,3.25,2.25,3.6,3.3,2.0,3.3,3.3,2.25,3.48,3.43,2.27,3.2,3.2,2.3,,,,3.5,3.4,2.25,,,,,,,45,55,8,3,5,7,5,18,13,19,7,1,0,0,5,0
21518,2014/2015,34,8315,8560,1,1,1.67,3.8,5.5,1.67,3.8,5.5,1.65,3.6,5.1,1.65,3.75,5.5,1.71,3.83,5.72,1.62,3.6,6.0,,,,1.7,3.8,5.75,,,,,,,56,44,4,7,8,4,16,13,30,12,7,3,2,0,2,1
21518,2014/2015,34,8581,7869,1,0,1.85,3.5,4.5,1.83,3.5,4.6,1.8,3.6,4.0,1.85,3.4,4.5,1.88,3.63,4.71,1.83,3.4,4.5,,,,1.85,3.6,4.8,,,,,,,46,54,3,2,8,7,16,10,15,21,6,5,3,0,3,0
21518,2014/2015,34,8634,8305,6,0,1.04,17.0,41.0,1.05,16.0,41.0,1.05,11.0,25.0,1.04,17.0,41.0,1.06,25.0,29.37,1.05,13.0,34.0,,,,1.03,23.0,67.0,,,,,,,71,29,8,3,6,4,11,7,6,5,5,6,0,0,0,0
21518,2014/2015,34,7878,8558,1,2,2.5,3.1,3.0,2.6,3.0,2.85,2.6,3.2,2.6,2.62,3.1,2.8,2.63,3.2,3.04,2.6,3.0,2.9,,,,2.63,3.2,3.0,,,,,,,53,47,6,2,9,2,18,13,22,9,8,1,2,0,3,0
21518,2014/2015,34,8370,10267,1,1,4.0,3.6,1.91,4.1,3.7,1.91,4.2,3.5,1.8,4.0,3.6,1.85,4.45,3.85,1.86,3.8,3.6,1.91,,,,4.3,3.8,1.9,,,,,,,49,51,5,8,3,6,21,15,16,31,4,8,2,1,1,1
21518,2014/2015,34,8372,8302,1,3,6.0,4.0,1.57,6.0,3.9,1.55,5.4,3.7,1.6,5.75,4.0,1.57,5.9,4.22,1.63,6.0,4.0,1.55,,,,6.0,4.2,1.6,,,,,,,59,41,7,7,7,2,17,10,24,10,4,2,3,0,2,0
21518,2014/2015,34,8633,9865,3,0,1.06,13.0,29.0,1.08,12.0,31.0,1.07,9.5,22.0,1.08,11.0,21.0,1.09,14.9,27.0,1.08,9.0,34.0,,,,1.06,13.0,36.0,,,,,,,58,42,5,3,12,2,9,12,23,16,10,4,1,0,0,0
21518,2014/2015,34,9910,9864,1,0,1.73,3.75,5.0,1.72,3.7,4.5,1.8,3.5,4.2,1.73,3.75,4.75,1.76,3.92,5.11,1.7,3.8,4.8,,,,1.73,3.9,5.25,,,,,,,61,39,4,1,10,4,6,13,17,14,3,5,3,0,5,0
21518,2014/2015,35,9864,10268,1,2,1.62,3.8,6.0,1.62,3.6,5.75,1.65,3.6,5.1,1.6,3.8,6.0,1.65,4.02,6.12,1.62,3.5,6.5,,,,1.65,4.0,6.0,,,,,,,60,40,13,2,5,3,15,18,32,8,5,2,3,0,1,1
21518,2014/2015,35,9783,10205,1,1,3.6,3.4,2.1,3.3,3.25,2.2,,,,3.6,3.4,2.1,3.58,3.54,2.19,3.4,3.2,2.2,,,,3.5,3.5,2.2,,,,,,,55,45,3,2,5,3,14,12,37,10,4,2,1,0,5,0
21518,2014/2015,35,9906,8315,0,0,1.4,4.5,8.5,1.44,4.6,8.0,1.4,4.4,7.3,1.44,4.2,8.0,1.44,4.68,9.06,1.44,4.2,8.0,,,,1.44,4.6,8.5,,,,,,,54,46,5,0,3,5,7,20,29,7,9,2,2,0,3,0
21518,2014/2015,35,8560,8581,3,0,1.85,3.7,4.33,1.9,3.6,4.33,1.9,3.45,3.8,1.9,3.5,4.2,1.9,3.69,4.49,1.91,3.5,4.0,,,,1.87,3.7,4.5,,,,,,,56,44,1,6,4,6,14,13,21,33,3,7,2,0,3,0
21518,2014/2015,35,7869,8634,0,8,26.0,11.0,1.08,34.0,10.0,1.1,20.0,8.0,1.1,26.0,10.0,1.1,36.0,13.25,1.09,26.0,9.0,1.1,,,,36.0,13.0,1.08,,,,,,,34,66,1,9,4,11,11,3,14,17,5,8,2,0,0,0
21518,2014/2015,35,8305,7878,1,2,2.05,3.25,4.0,2.1,3.25,3.5,1.9,3.45,3.8,2.1,3.3,3.6,2.17,3.42,3.8,2.15,3.2,3.5,,,,2.15,3.4,3.7,,,,,,,51,49,7,6,8,5,15,17,16,11,4,6,3,0,4,0
21518,2014/2015,35,8558,8370,1,1,1.73,3.8,4.5,1.78,3.75,4.1,1.75,3.5,4.5,1.8,3.75,4.33,1.8,3.95,4.74,1.8,3.5,4.5,,,,1.8,3.9,4.6,,,,,,,49,51,6,5,4,1,18,18,16,14,5,1,4,0,1,0
21518,2014/2015,35,10267,8372,3,1,1.22,6.5,13.0,1.22,6.5,14.0,1.2,5.8,13.0,1.22,6.0,13.0,1.23,6.74,17.5,1.22,5.5,15.0,,,,1.22,6.5,15.0,,,,,,,63,37,3,0,7,6,9,17,18,9,7,5,2,0,1,0
21518,2014/2015,35,8302,8633,2,3,3.5,3.6,2.05,3.5,3.7,2.05,3.6,3.6,1.9,3.5,3.75,2.0,3.55,3.93,2.06,3.5,3.5,2.05,,,,3.4,3.9,2.1,,,,,,,44,56,9,7,11,8,12,12,23,24,8,1,4,0,2,0
21518,2014/2015,35,9865,9910,2,2,3.75,3.4,2.05,3.9,3.4,2.05,3.5,3.4,2.0,3.6,3.4,2.05,3.91,3.61,2.06,3.6,3.4,2.05,,,,3.7,3.6,2.1,,,,,,,42,58,4,3,6,3,12,9,23,15,3,6,3,0,3,1
21518,2014/2015,36,10205,10268,1,0,1.36,5.0,8.5,1.36,4.6,8.25,1.4,4.4,7.3,1.4,4.5,8.0,1.37,5.22,10.26,1.36,4.5,10.0,,,,1.36,5.2,10.0,,,,,,,33,67,4,3,6,9,15,7,9,35,8,5,1,0,2,0
21518,2014/2015,36,8315,9783,1,1,1.57,3.8,6.5,1.57,3.9,5.75,1.5,4.2,5.7,1.57,4.0,6.0,1.62,4.12,6.05,1.62,3.6,6.0,,,,1.62,4.1,6.25,,,,,,,48,52,5,3,5,4,14,10,18,15,3,3,4,0,4,0
21518,2014/2015,36,8581,9906,2,2,7.5,3.8,1.53,6.75,4.1,1.55,5.5,4.0,1.55,7.0,4.0,1.53,7.96,4.13,1.53,7.0,3.75,1.53,,,,8.0,4.1,1.53,,,,,,,38,62,4,13,0,2,8,18,11,26,2,6,2,0,2,0
21518,2014/2015,36,8634,8560,2,0,1.05,15.0,34.0,1.06,13.0,41.0,1.07,9.5,22.0,1.06,13.0,29.0,1.06,19.08,39.19,1.05,11.0,34.0,,,,1.06,19.0,41.0,,,,,,,61,39,10,3,6,2,9,13,18,11,10,3,1,0,5,0
21518,2014/2015,36,7878,7869,2,0,1.44,4.5,7.5,1.45,4.1,7.25,1.45,4.0,7.0,1.4,4.5,8.0,1.48,4.67,7.67,1.44,4.2,8.0,,,,1.45,4.6,8.5,,,,,,,59,41,11,3,10,1,15,12,25,12,8,1,2,0,4,0
21518,2014/2015,36,8370,8305,2,0,1.95,3.5,4.0,1.95,3.6,4.0,2.0,3.3,3.6,1.95,3.6,3.6,1.95,3.76,4.12,2.0,3.3,3.8,,,,1.98,3.75,4.0,,,,,,,57,43,5,4,11,4,14,11,27,16,8,5,2,1,2,1
21518,2014/2015,36,8372,8558,0,2,2.8,3.1,2.7,2.85,3.1,2.7,2.53,3.5,2.53,2.8,3.1,2.62,3.01,3.2,2.67,2.9,3.0,2.62,,,,3.0,3.2,2.63,,,,,,,43,57,4,5,4,7,17,12,20,18,4,2,2,0,4,0
21518,2014/2015,36,8633,10267,2,2,1.4,4.75,8.0,1.4,5.25,7.5,1.45,4.5,6.0,1.4,5.0,6.5,1.44,5.29,7.39,1.44,4.5,7.0,,,,1.44,5.25,7.0,,,,,,,59,41,13,3,10,7,13,18,28,16,12,9,4,0,4,0
21518,2014/2015,36,9910,8302,1,1,2.75,3.5,2.5,2.8,3.6,2.45,2.55,3.4,2.55,2.7,3.6,2.4,2.86,3.81,2.46,2.7,3.5,2.5,,,,2.8,3.8,2.45,,,,,,,60,40,7,5,8,5,17,15,18,13,4,2,3,0,5,0
21518,2014/2015,36,9865,9864,1,2,2.63,3.2,2.8,2.6,3.2,2.7,2.2,3.3,3.1,2.5,3.3,2.8,2.67,3.34,2.89,2.62,3.0,2.9,,,,2.7,3.3,2.8,,,,,,,47,53,4,7,6,5,15,18,15,22,7,6,3,0,4,0
21518,2014/2015,37,10205,9864,2,1,1.85,3.6,4.33,1.85,3.5,4.1,2.0,3.5,3.3,1.8,3.75,4.33,1.9,3.87,4.25,1.85,3.5,4.2,,,,1.9,3.8,4.2,,,,,,,51,49,2,6,3,10,9,12,11,30,3,9,3,0,1,0
21518,2014/2015,37,10268,8315,2,3,3.5,3.3,2.1,3.3,3.3,2.15,3.3,3.3,2.1,3.6,3.3,2.1,3.91,3.43,2.12,3.4,3.2,2.2,,,,3.8,3.4,2.15,,,,,,,50,50,2,6,7,6,13,11,9,17,1,9,2,0,2,0
21518,2014/2015,37,9783,8581,2,0,1.75,3.6,4.75,1.75,3.7,4.33,1.75,3.5,4.5,1.73,3.75,4.75,1.76,3.88,5.11,1.75,3.5,5.0,,,,1.8,3.8,5.0,,,,,,,56,44,5,1,5,1,9,12,20,16,8,3,3,0,2,0
21518,2014/2015,37,9906,8634,0,1,4.75,3.6,1.75,4.75,3.9,1.75,4.5,3.5,1.75,4.5,3.75,1.73,4.94,3.91,1.78,5.0,3.5,1.75,,,,4.8,3.9,1.8,,,,,,,31,69,5,6,6,8,24,8,12,12,6,5,5,0,3,0
21518,2014/2015,37,8560,7878,0,3,2.15,3.3,3.5,2.25,3.4,3.0,2.1,3.4,3.2,2.1,3.5,3.4,2.22,3.51,3.5,2.3,3.2,3.2,,,,2.25,3.5,3.4,,,,,,,64,36,6,5,8,5,10,17,16,10,4,3,2,0,2,0
21518,2014/2015,37,7869,8370,1,2,4.33,3.75,1.75,4.5,3.6,1.75,4.2,3.5,1.8,4.33,3.8,1.75,4.56,4.19,1.78,4.2,4.0,1.73,,,,4.6,4.2,1.75,,,,,,,44,56,6,11,4,7,6,13,14,15,5,8,0,0,0,0
21518,2014/2015,37,8305,8372,1,1,2.2,3.2,3.5,2.1,3.25,3.5,2.2,3.1,3.3,2.2,3.1,3.5,2.25,3.07,3.94,2.25,3.0,3.6,,,,2.25,3.2,3.7,,,,,,,55,45,6,1,6,4,11,12,14,9,6,4,0,0,2,0
21518,2014/2015,37,8558,8633,1,4,6.5,4.33,1.5,6.75,4.6,1.42,4.8,4.4,1.55,5.75,4.33,1.53,6.36,4.83,1.52,6.5,4.0,1.53,,,,6.25,4.75,1.53,,,,,,,41,59,5,6,9,4,16,12,16,15,2,5,2,0,4,0
21518,2014/2015,37,10267,9910,1,1,1.62,4.2,5.25,1.55,4.1,5.5,1.45,4.2,6.5,1.6,4.2,5.5,1.6,4.49,5.8,1.62,3.8,5.5,,,,1.62,4.4,5.4,,,,,,,55,45,10,3,11,7,9,18,33,3,7,7,1,0,5,0
21518,2014/2015,37,8302,9865,2,1,1.25,6.0,12.0,1.25,5.75,10.5,1.35,5.5,6.0,1.29,5.75,9.0,1.29,6.4,11.0,1.29,5.0,12.0,,,,1.29,6.25,11.0,,,,,,,54,46,5,3,5,7,16,16,17,17,5,4,0,0,4,1
21518,2014/2015,38,8315,10205,4,0,1.67,4.0,5.0,1.72,3.9,5.0,1.75,3.5,4.5,1.73,3.75,4.5,1.74,4.04,5.05,1.75,3.5,5.0,,,,1.75,4.0,5.0,,,,,,,51,49,6,6,8,6,13,8,16,12,4,5,0,0,1,0
21518,2014/2015,38,8581,10268,0,0,1.95,3.5,4.0,1.95,3.4,3.8,2.0,3.3,3.6,2.0,3.4,3.75,2.02,3.62,4.0,2.05,3.2,3.8,,,,2.05,3.6,3.9,,,,,,,45,55,5,9,5,5,14,15,20,11,4,4,3,0,3,0
21518,2014/2015,38,8634,9783,2,2,1.25,6.0,11.0,1.26,6.25,11.0,1.3,5.0,9.0,1.29,6.0,9.5,1.29,6.62,10.81,1.29,5.5,10.0,,,,1.29,6.5,10.5,,,,,,,77,23,6,1,7,6,6,9,19,7,4,4,1,0,3,0
21518,2014/2015,38,7878,9906,0,0,4.33,2.5,2.3,4.6,2.4,2.45,3.8,2.5,2.4,4.33,2.38,2.4,,,,4.33,2.38,2.4,,,,3.5,2.5,2.3,,,,,,,47,53,0,1,2,1,9,11,9,10,4,0,0,0,0,0
21518,2014/2015,38,8370,8560,2,4,1.85,3.8,4.0,1.85,3.75,3.8,1.85,3.45,4.0,1.91,3.75,3.75,1.91,4.11,3.94,1.91,3.5,4.0,,,,1.91,4.1,3.9,,,,,,,62,38,3,4,7,1,9,10,29,3,9,2,1,0,1,0
21518,2014/2015,38,8372,7869,3,0,1.33,5.0,9.5,1.35,4.75,8.5,1.3,5.0,9.0,1.36,5.0,8.5,1.38,5.23,9.56,1.36,4.5,9.0,,,,1.36,5.2,10.0,,,,,,,43,57,2,6,3,7,12,7,12,18,4,5,1,0,0,0
21518,2014/2015,38,8633,8305,7,3,1.13,9.0,21.0,1.12,10.0,18.0,1.15,7.0,15.0,1.11,9.5,17.0,1.13,10.84,22.72,1.14,7.0,21.0,,,,1.12,10.5,23.0,,,,,,,53,47,6,3,5,7,12,12,15,13,8,7,2,0,3,0
21518,2014/2015,38,9910,8558,3,2,1.7,4.0,4.75,1.7,3.8,4.6,1.7,3.6,4.7,1.73,4.0,4.5,1.73,4.24,4.85,1.7,3.75,4.8,,,,1.7,4.2,5.0,,,,,,,52,48,5,3,3,6,11,12,5,10,2,2,2,1,1,0
21518,2014/2015,38,9865,10267,2,3,4.75,4.2,1.67,4.75,3.9,1.65,4.3,3.8,1.7,4.5,4.2,1.7,5.08,4.51,1.66,5.0,3.6,1.7,,,,5.0,4.5,1.67,,,,,,,53,47,3,3,4,3,19,18,16,16,3,6,2,0,5,0
21518,2014/2015,38,9864,8302,2,3,3.3,3.75,2.1,3.1,3.6,2.15,3.1,3.5,2.1,3.2,3.6,2.1,3.17,3.98,2.21,3.1,3.5,2.2,,,,3.2,3.9,2.0,,,,,,,51,49,7,6,4,3,12,9,18,5,6,1,3,1,2,0
21518,2014/2015,4,8558,9864,2,2,2.0,3.3,3.75,2.25,3.4,3.3,2.1,3.3,3.3,2.15,3.3,3.4,2.19,3.35,3.78,2.2,3.2,3.4,,,,2.2,3.3,3.75,,,,,,,35,65,8,1,3,6,14,16,13,9,7,2,3,0,5,0
21518,2014/2015,4,8305,10267,0,3,3.6,3.3,2.05,3.75,3.4,2.1,3.3,3.3,2.1,3.75,3.4,2.0,4.03,3.51,2.05,3.6,3.3,2.05,,,,4.0,3.4,2.05,,,,,,,56,44,8,2,4,2,25,18,22,10,6,1,6,0,2,0
21518,2014/2015,4,7869,8302,1,3,3.8,3.3,2.0,3.8,3.5,2.05,3.8,3.45,1.9,3.8,3.3,2.0,4.41,3.5,1.97,4.0,3.2,2.0,,,,4.33,3.3,2.0,,,,,,,58,42,5,10,5,3,9,18,10,8,6,4,6,0,2,0
21518,2014/2015,4,8560,9865,1,2,1.44,4.5,6.5,1.5,4.25,7.25,1.5,4.0,6.1,1.5,4.33,6.0,1.46,4.85,7.7,1.44,4.0,8.0,,,,1.45,4.5,8.0,,,,,,,57,43,9,7,13,6,19,16,33,12,13,7,1,0,7,0
21518,2014/2015,4,9906,9910,2,2,1.44,4.2,7.5,1.53,4.0,7.5,1.5,4.0,6.1,1.5,4.2,7.0,1.49,4.39,8.26,1.5,4.0,7.0,,,,1.5,4.4,7.5,,,,,,,48,52,8,3,8,0,9,17,34,9,6,3,1,0,3,0
21518,2014/2015,4,9783,8633,2,8,9.5,6.0,1.25,9.75,5.5,1.33,7.2,5.0,1.35,9.0,5.5,1.3,11.58,6.39,1.29,11.0,5.0,1.3,,,,11.0,6.0,1.3,,,,,,,41,59,5,7,6,2,8,9,21,17,2,3,1,0,1,0
21518,2014/2015,4,10268,8372,0,2,2.15,3.0,3.8,2.35,3.2,3.3,2.2,3.2,3.2,2.15,3.1,3.6,2.23,3.13,3.98,2.3,2.88,3.6,,,,2.3,3.1,3.8,,,,,,,63,37,9,3,7,3,9,11,27,12,10,7,2,0,1,0
21518,2014/2015,4,10205,8370,4,2,1.53,3.8,6.5,1.6,4.0,6.0,1.5,4.0,6.1,1.55,4.0,6.0,1.56,4.37,6.71,1.57,3.8,6.0,,,,1.57,4.1,6.5,,,,,,,45,55,9,4,9,5,11,19,12,18,10,5,2,0,2,0
21518,2014/2015,4,8315,7878,0,1,1.44,4.2,7.5,1.48,4.33,7.5,1.45,4.0,7.0,1.45,4.33,7.0,1.44,4.73,8.69,1.44,4.0,8.0,,,,1.45,4.6,8.5,,,,,,,65,35,6,1,5,4,13,17,23,3,7,5,2,0,4,0
21518,2014/2015,4,8581,8634,0,5,15.0,7.5,1.18,14.0,6.75,1.22,12.0,5.5,1.22,13.0,6.5,1.2,18.43,7.84,1.19,15.0,6.0,1.2,,,,17.0,7.5,1.2,,,,,,,25,75,3,4,4,7,14,10,6,18,3,6,1,1,2,0
